date,league,home,away,hs,as,home_odds,away_odds,home_won
2025-03-29,NHL,Philadelphia Flyers,Buffalo Sabres,7,4,1.87,1.95,1
2025-03-29,NHL,Minnesota Wild,New Jersey Devils,2,5,1.83,2.0,0
2025-03-29,NHL,Nashville Predators,Vegas Golden Knights,1,3,2.45,1.59,0
2025-03-29,NHL,Los Angeles Kings,Toronto Maple Leafs,1,3,1.67,2.25,0
2025-03-29,NHL,San Jose Sharks,New York Rangers,1,6,2.35,1.63,0
2025-03-29,NHL,Detroit Red Wings,Boston Bruins,2,1,1.5,2.65,1
2025-03-29,NHL,Seattle Kraken,Dallas Stars,1,5,2.3,1.65,0
2025-03-29,NHL,Ottawa Senators,Columbus Blue Jackets,3,2,1.5,2.65,1
2025-03-30,NHL,Florida Panthers,Montréal Canadiens,2,4,1.33,3.45,0
2025-03-30,NHL,Washington Capitals,Buffalo Sabres,5,8,1.29,3.75,0
2025-03-30,NHL,Winnipeg Jets,Vancouver Canucks,3,1,1.44,2.85,1
2025-03-30,NHL,Chicago Blackhawks,Utah Mammoth,2,5,2.8,1.46,0
2025-03-30,NHL,Tampa Bay Lightning,New York Islanders,5,3,1.42,2.95,1
2025-03-30,NHL,Ottawa Senators,Columbus Blue Jackets,3,2,1.5,2.65,1
2025-03-30,NHL,Carolina Hurricanes,New York Islanders,6,4,1.28,3.8,1
2025-03-30,NHL,Colorado Avalanche,St. Louis Blues,1,2,1.53,2.6,0
2025-03-30,NHL,Philadelphia Flyers,Buffalo Sabres,7,4,1.87,1.95,1
2025-03-30,NHL,Detroit Red Wings,Boston Bruins,2,1,1.5,2.65,1
2025-03-30,NHL,Minnesota Wild,New Jersey Devils,2,5,1.83,2.0,0
2025-03-30,NHL,Los Angeles Kings,San Jose Sharks,8,1,1.27,3.9,1
2025-03-30,NHL,Nashville Predators,Vegas Golden Knights,1,3,2.45,1.59,0
2025-03-30,NHL,San Jose Sharks,New York Rangers,1,6,2.35,1.63,0
2025-03-30,NHL,Los Angeles Kings,Toronto Maple Leafs,1,3,1.67,2.25,0
2025-03-30,NHL,Seattle Kraken,Dallas Stars,1,5,2.3,1.65,0
2025-03-30,NHL,Anaheim Ducks,Toronto Maple Leafs,2,3,2.45,1.59,0
2025-03-31,NHL,Chicago Blackhawks,Utah Mammoth,2,5,2.8,1.46,0
2025-03-31,NHL,Carolina Hurricanes,New York Islanders,6,4,1.28,3.8,1
2025-03-31,NHL,Winnipeg Jets,Vancouver Canucks,3,1,1.44,2.85,1
2025-03-31,NHL,Florida Panthers,Montréal Canadiens,2,4,1.33,3.45,0
2025-03-31,NHL,Washington Capitals,Buffalo Sabres,5,8,1.29,3.75,0
2025-03-31,NHL,Anaheim Ducks,Toronto Maple Leafs,2,3,2.45,1.59,0
2025-03-31,NHL,Philadelphia Flyers,Nashville Predators,2,1,1.77,2.1,1
2025-03-31,NHL,Seattle Kraken,Dallas Stars,1,3,2.5,1.56,0
2025-03-31,NHL,Los Angeles Kings,San Jose Sharks,8,1,1.27,3.9,1
2025-04-01,NHL,Philadelphia Flyers,Nashville Predators,2,1,1.77,2.1,1
2025-04-01,NHL,Columbus Blue Jackets,Nashville Predators,8,4,1.5,2.65,1
2025-04-01,NHL,Boston Bruins,Washington Capitals,3,4,2.85,1.44,0
2025-04-01,NHL,Ottawa Senators,Buffalo Sabres,2,5,1.53,2.6,0
2025-04-01,NHL,Utah Mammoth,Calgary Flames,3,1,1.54,2.55,1
2025-04-01,NHL,New York Islanders,Tampa Bay Lightning,1,4,2.45,1.59,0
2025-04-01,NHL,Los Angeles Kings,Winnipeg Jets,4,1,1.83,2.0,1
2025-04-01,NHL,Vegas Golden Knights,Edmonton Oilers,2,3,1.61,2.4,0
2025-04-01,NHL,Seattle Kraken,Dallas Stars,1,3,2.5,1.56,0
2025-04-02,NHL,Boston Bruins,Washington Capitals,3,4,2.85,1.44,0
2025-04-02,NHL,Columbus Blue Jackets,Nashville Predators,8,4,1.5,2.65,1
2025-04-02,NHL,Ottawa Senators,Buffalo Sabres,2,5,1.53,2.6,0
2025-04-02,NHL,Utah Mammoth,Calgary Flames,3,1,1.54,2.55,1
2025-04-02,NHL,New York Islanders,Tampa Bay Lightning,1,4,2.45,1.59,0
2025-04-02,NHL,Vegas Golden Knights,Edmonton Oilers,2,3,1.61,2.4,0
2025-04-02,NHL,Los Angeles Kings,Winnipeg Jets,4,1,1.83,2.0,1
2025-04-02,NHL,Vancouver Canucks,Seattle Kraken,0,5,1.67,2.25,0
2025-04-02,NHL,Carolina Hurricanes,Washington Capitals,5,1,1.44,2.85,1
2025-04-02,NHL,Toronto Maple Leafs,Florida Panthers,3,2,1.77,2.1,1
2025-04-03,NHL,Toronto Maple Leafs,Florida Panthers,3,2,1.77,2.1,1
2025-04-03,NHL,Carolina Hurricanes,Washington Capitals,5,1,1.44,2.85,1
2025-04-03,NHL,Vancouver Canucks,Seattle Kraken,0,5,1.67,2.25,0
2025-04-03,NHL,Columbus Blue Jackets,Colorado Avalanche,3,7,2.25,1.67,0
2025-04-03,NHL,Dallas Stars,Nashville Predators,5,1,1.33,3.4,1
2025-04-03,NHL,Montréal Canadiens,Boston Bruins,4,1,1.46,2.8,1
2025-04-03,NHL,Calgary Flames,Anaheim Ducks,4,1,1.61,2.4,1
2025-04-03,NHL,Utah Mammoth,Los Angeles Kings,2,4,2.2,1.71,0
2025-04-03,NHL,San Jose Sharks,Edmonton Oilers,2,3,3.25,1.36,0
2025-04-03,NHL,Vegas Golden Knights,Winnipeg Jets,0,4,1.61,2.4,0
2025-04-03,NHL,Ottawa Senators,Tampa Bay Lightning,2,1,2.25,1.67,1
2025-04-04,NHL,Columbus Blue Jackets,Colorado Avalanche,3,7,2.25,1.67,0
2025-04-04,NHL,Dallas Stars,Nashville Predators,5,1,1.33,3.4,1
2025-04-04,NHL,Calgary Flames,Anaheim Ducks,4,1,1.61,2.4,1
2025-04-04,NHL,Montréal Canadiens,Boston Bruins,4,1,1.46,2.8,1
2025-04-04,NHL,Utah Mammoth,Los Angeles Kings,2,4,2.2,1.71,0
2025-04-04,NHL,Vegas Golden Knights,Winnipeg Jets,0,4,1.61,2.4,0
2025-04-04,NHL,Ottawa Senators,Tampa Bay Lightning,2,1,2.25,1.67,1
2025-04-04,NHL,San Jose Sharks,Edmonton Oilers,2,3,3.25,1.36,0
2025-04-04,NHL,Washington Capitals,Chicago Blackhawks,5,3,1.26,4.1,1
2025-04-04,NHL,Detroit Red Wings,Carolina Hurricanes,5,3,2.65,1.5,1
2025-04-04,NHL,New York Islanders,Minnesota Wild,3,1,1.8,2.05,1
2025-04-05,NHL,Detroit Red Wings,Carolina Hurricanes,5,3,2.65,1.5,1
2025-04-05,NHL,New York Islanders,Minnesota Wild,3,1,1.8,2.05,1
2025-04-05,NHL,Washington Capitals,Chicago Blackhawks,5,3,1.26,4.1,1
2025-04-05,NHL,Boston Bruins,Carolina Hurricanes,5,1,3.1,1.39,1
2025-04-05,NHL,Vancouver Canucks,Anaheim Ducks,6,2,1.54,2.55,1
2025-04-05,NHL,New Jersey Devils,New York Rangers,4,0,1.77,2.1,1
2025-04-05,NHL,St. Louis Blues,Colorado Avalanche,5,4,2.2,1.71,1
2025-04-05,NHL,Los Angeles Kings,Edmonton Oilers,3,0,1.48,2.75,1
2025-04-05,NHL,Montréal Canadiens,Philadelphia Flyers,3,2,1.56,2.5,1
2025-04-05,NHL,Dallas Stars,Pittsburgh Penguins,3,5,1.36,3.25,0
2025-04-05,NHL,Ottawa Senators,Florida Panthers,3,0,2.2,1.71,1
2025-04-05,NHL,Toronto Maple Leafs,Columbus Blue Jackets,5,0,1.54,2.55,1
2025-04-05,NHL,San Jose Sharks,Seattle Kraken,1,5,2.5,1.56,0
2025-04-05,NHL,Utah Mammoth,Winnipeg Jets,4,1,2.0,1.83,1
2025-04-06,NHL,Los Angeles Kings,Edmonton Oilers,3,0,1.48,2.75,1
2025-04-06,NHL,Ottawa Senators,Florida Panthers,3,0,2.2,1.71,1
2025-04-06,NHL,Dallas Stars,Pittsburgh Penguins,3,5,1.36,3.25,0
2025-04-06,NHL,New Jersey Devils,New York Rangers,4,0,1.77,2.1,1
2025-04-06,NHL,Boston Bruins,Carolina Hurricanes,5,1,3.1,1.39,1
2025-04-06,NHL,Montréal Canadiens,Philadelphia Flyers,3,2,1.56,2.5,1
2025-04-06,NHL,Vancouver Canucks,Anaheim Ducks,6,2,1.54,2.55,1
2025-04-06,NHL,St. Louis Blues,Colorado Avalanche,5,4,2.2,1.71,1
2025-04-06,NHL,Utah Mammoth,Winnipeg Jets,4,1,2.0,1.83,1
2025-04-06,NHL,Toronto Maple Leafs,Columbus Blue Jackets,5,0,1.54,2.55,1
2025-04-06,NHL,New York Islanders,Washington Capitals,4,1,2.25,1.67,1
2025-04-06,NHL,San Jose Sharks,Seattle Kraken,1,5,2.5,1.56,0
2025-04-06,NHL,Ottawa Senators,Columbus Blue Jackets,4,0,1.67,2.25,1
2025-04-06,NHL,Detroit Red Wings,Florida Panthers,2,1,1.8,2.05,1
2025-04-06,NHL,Buffalo Sabres,Boston Bruins,6,3,1.5,2.65,1
2025-04-06,NHL,Nashville Predators,Montréal Canadiens,1,2,1.91,1.91,0
2025-04-06,NHL,Chicago Blackhawks,Pittsburgh Penguins,3,1,2.15,1.74,1
2025-04-06,NHL,Vancouver Canucks,Vegas Golden Knights,2,3,2.45,1.59,0
2025-04-07,NHL,Buffalo Sabres,Boston Bruins,6,3,1.5,2.65,1
2025-04-07,NHL,Detroit Red Wings,Florida Panthers,2,1,1.8,2.05,1
2025-04-07,NHL,Winnipeg Jets,St. Louis Blues,3,1,1.53,2.6,1
2025-04-07,NHL,Vancouver Canucks,Vegas Golden Knights,2,3,2.45,1.59,0
2025-04-07,NHL,Nashville Predators,Montréal Canadiens,1,2,1.91,1.91,0
2025-04-07,NHL,Ottawa Senators,Columbus Blue Jackets,4,0,1.67,2.25,1
2025-04-07,NHL,Chicago Blackhawks,Pittsburgh Penguins,3,1,2.15,1.74,1
2025-04-07,NHL,Anaheim Ducks,Edmonton Oilers,3,2,2.25,1.67,1
2025-04-07,NHL,Los Angeles Kings,Seattle Kraken,1,2,1.42,2.95,0
2025-04-07,NHL,New York Islanders,Washington Capitals,4,1,2.25,1.67,1
2025-04-07,NHL,San Jose Sharks,Calgary Flames,2,3,2.8,1.46,0
2025-04-07,NHL,New York Rangers,Tampa Bay Lightning,1,5,2.3,1.65,0
2025-04-08,NHL,Winnipeg Jets,St. Louis Blues,3,1,1.53,2.6,1
2025-04-08,NHL,New York Rangers,Tampa Bay Lightning,1,5,2.3,1.65,0
2025-04-08,NHL,Anaheim Ducks,Edmonton Oilers,3,2,2.25,1.67,1
2025-04-08,NHL,Los Angeles Kings,Seattle Kraken,1,2,1.42,2.95,0
2025-04-08,NHL,San Jose Sharks,Calgary Flames,2,3,2.8,1.46,0
2025-04-08,NHL,Buffalo Sabres,Carolina Hurricanes,3,0,3.05,1.4,1
2025-04-08,NHL,Columbus Blue Jackets,Ottawa Senators,5,2,1.95,1.87,1
2025-04-08,NHL,Utah Mammoth,Seattle Kraken,7,1,1.44,2.85,1
2025-04-08,NHL,New Jersey Devils,Boston Bruins,2,7,1.41,3.0,0
2025-04-08,NHL,Florida Panthers,Toronto Maple Leafs,3,1,1.61,2.4,1
2025-04-08,NHL,Pittsburgh Penguins,Chicago Blackhawks,5,0,1.46,2.8,1
2025-04-08,NHL,Montréal Canadiens,Detroit Red Wings,4,1,1.67,2.25,1
2025-04-09,NHL,Columbus Blue Jackets,Ottawa Senators,5,2,1.95,1.87,1
2025-04-09,NHL,New Jersey Devils,Boston Bruins,2,7,1.41,3.0,0
2025-04-09,NHL,Florida Panthers,Toronto Maple Leafs,3,1,1.61,2.4,1
2025-04-09,NHL,Buffalo Sabres,Carolina Hurricanes,3,0,3.05,1.4,1
2025-04-09,NHL,Montréal Canadiens,Detroit Red Wings,4,1,1.67,2.25,1
2025-04-09,NHL,Pittsburgh Penguins,Chicago Blackhawks,5,0,1.46,2.8,1
2025-04-09,NHL,Utah Mammoth,Seattle Kraken,7,1,1.44,2.85,1
2025-04-09,NHL,New York Rangers,Philadelphia Flyers,5,8,1.53,2.6,0
2025-04-09,NHL,Edmonton Oilers,St. Louis Blues,4,3,1.77,2.1,1
2025-04-10,NHL,New York Rangers,Philadelphia Flyers,5,8,1.53,2.6,0
2025-04-10,NHL,Boston Bruins,Chicago Blackhawks,2,5,1.56,2.5,0
2025-04-10,NHL,Edmonton Oilers,St. Louis Blues,4,3,1.77,2.1,1
2025-04-10,NHL,Columbus Blue Jackets,Buffalo Sabres,3,2,1.74,2.15,1
2025-04-10,NHL,Florida Panthers,Detroit Red Wings,4,1,1.46,2.8,1
2025-04-10,NHL,New York Islanders,New York Rangers,2,9,1.8,2.05,0
2025-04-10,NHL,Los Angeles Kings,Anaheim Ducks,6,1,1.27,3.9,1
2025-04-10,NHL,Dallas Stars,Winnipeg Jets,0,4,1.8,2.05,0
2025-04-10,NHL,Colorado Avalanche,Vancouver Canucks,1,4,1.46,2.8,0
2025-04-10,NHL,Vegas Golden Knights,Seattle Kraken,2,1,1.36,3.3,1
2025-04-11,NHL,Boston Bruins,Chicago Blackhawks,2,5,1.56,2.5,0
2025-04-11,NHL,Columbus Blue Jackets,Buffalo Sabres,3,2,1.74,2.15,1
2025-04-11,NHL,Florida Panthers,Detroit Red Wings,4,1,1.46,2.8,1
2025-04-11,NHL,Dallas Stars,Winnipeg Jets,0,4,1.8,2.05,0
2025-04-11,NHL,Colorado Avalanche,Vancouver Canucks,1,4,1.46,2.8,0
2025-04-11,NHL,Los Angeles Kings,Anaheim Ducks,6,1,1.27,3.9,1
2025-04-11,NHL,Vegas Golden Knights,Seattle Kraken,2,1,1.36,3.3,1
2025-04-11,NHL,New York Islanders,New York Rangers,2,9,1.8,2.05,0
2025-04-11,NHL,New Jersey Devils,Pittsburgh Penguins,2,4,1.5,2.65,0
2025-04-11,NHL,Ottawa Senators,Montréal Canadiens,5,2,1.71,2.2,1
2025-04-11,NHL,Edmonton Oilers,San Jose Sharks,4,2,1.24,4.25,1
2025-04-11,NHL,Calgary Flames,Minnesota Wild,4,2,2.05,1.8,1
2025-04-12,NHL,Ottawa Senators,Montréal Canadiens,5,2,1.71,2.2,1
2025-04-12,NHL,New Jersey Devils,Pittsburgh Penguins,2,4,1.5,2.65,0
2025-04-12,NHL,Calgary Flames,Minnesota Wild,4,2,2.05,1.8,1
2025-04-12,NHL,Edmonton Oilers,San Jose Sharks,4,2,1.24,4.25,1
2025-04-12,NHL,Columbus Blue Jackets,Washington Capitals,7,0,1.77,2.1,1
2025-04-12,NHL,Carolina Hurricanes,New York Rangers,7,3,1.5,2.65,1
2025-04-12,NHL,Los Angeles Kings,Colorado Avalanche,5,4,1.54,2.55,1
2025-04-12,NHL,Vegas Golden Knights,Nashville Predators,5,3,1.37,3.2,1
2025-04-12,NHL,Dallas Stars,Utah Mammoth,3,5,1.74,2.15,0
2025-04-13,NHL,New Jersey Devils,New York Islanders,0,1,1.44,2.85,0
2025-04-13,NHL,Carolina Hurricanes,Toronto Maple Leafs,1,4,1.46,2.8,0
2025-04-13,NHL,Tampa Bay Lightning,Buffalo Sabres,7,4,1.4,3.05,1
2025-04-13,NHL,Pittsburgh Penguins,Boston Bruins,1,4,1.63,2.35,0
2025-04-13,NHL,Washington Capitals,Columbus Blue Jackets,1,4,1.61,2.4,0
2025-04-13,NHL,Carolina Hurricanes,New York Rangers,7,3,1.5,2.65,1
2025-04-13,NHL,Los Angeles Kings,Colorado Avalanche,5,4,1.54,2.55,1
2025-04-13,NHL,Columbus Blue Jackets,Washington Capitals,7,0,1.77,2.1,1
2025-04-13,NHL,Dallas Stars,Utah Mammoth,3,5,1.74,2.15,0
2025-04-13,NHL,Anaheim Ducks,Colorado Avalanche,2,4,2.15,1.74,0
2025-04-13,NHL,Winnipeg Jets,Edmonton Oilers,1,4,1.91,1.91,0
2025-04-13,NHL,Calgary Flames,San Jose Sharks,5,2,1.29,3.7,1
2025-04-13,NHL,Vegas Golden Knights,Nashville Predators,5,3,1.37,3.2,1
2025-04-14,NHL,New Jersey Devils,New York Islanders,0,1,1.44,2.85,0
2025-04-14,NHL,Pittsburgh Penguins,Boston Bruins,1,4,1.63,2.35,0
2025-04-14,NHL,Carolina Hurricanes,Toronto Maple Leafs,1,4,1.46,2.8,0
2025-04-14,NHL,Detroit Red Wings,Dallas Stars,6,4,1.92,1.84,1
2025-04-14,NHL,Florida Panthers,New York Rangers,3,5,1.52,2.5,0
2025-04-14,NHL,Edmonton Oilers,Los Angeles Kings,0,5,2.55,1.54,0
2025-04-14,NHL,Nashville Predators,Utah Mammoth,3,7,2.3,1.65,0
2025-04-14,NHL,Washington Capitals,Columbus Blue Jackets,1,4,1.61,2.4,0
2025-04-14,NHL,Tampa Bay Lightning,Buffalo Sabres,7,4,1.4,3.05,1
2025-04-14,NHL,Winnipeg Jets,Edmonton Oilers,1,4,1.91,1.91,0
2025-04-14,NHL,Anaheim Ducks,Colorado Avalanche,2,4,2.15,1.74,0
2025-04-14,NHL,Calgary Flames,San Jose Sharks,5,2,1.29,3.7,1
2025-04-15,NHL,Detroit Red Wings,Dallas Stars,6,4,1.92,1.84,1
2025-04-15,NHL,Florida Panthers,New York Rangers,3,5,1.52,2.5,0
2025-04-15,NHL,Edmonton Oilers,Los Angeles Kings,0,5,2.55,1.54,0
2025-04-15,NHL,Buffalo Sabres,Toronto Maple Leafs,0,4,2.2,1.71,0
2025-04-15,NHL,Philadelphia Flyers,Columbus Blue Jackets,0,3,2.25,1.67,0
2025-04-15,NHL,New York Islanders,Washington Capitals,1,3,1.91,1.91,0
2025-04-15,NHL,Nashville Predators,Utah Mammoth,3,7,2.3,1.65,0
2025-04-15,NHL,Tampa Bay Lightning,Florida Panthers,5,1,1.48,2.75,1
2025-04-15,NHL,Seattle Kraken,Los Angeles Kings,5,6,1.87,1.95,0
2025-04-15,NHL,St. Louis Blues,Utah Mammoth,6,1,1.65,2.3,1
2025-04-16,NHL,Philadelphia Flyers,Columbus Blue Jackets,0,3,2.25,1.67,0
2025-04-16,NHL,New York Islanders,Washington Capitals,1,3,1.91,1.91,0
2025-04-16,NHL,Tampa Bay Lightning,Florida Panthers,5,1,1.48,2.75,1
2025-04-16,NHL,Buffalo Sabres,Toronto Maple Leafs,0,4,2.2,1.71,0
2025-04-16,NHL,St. Louis Blues,Utah Mammoth,6,1,1.65,2.3,1
2025-04-16,NHL,Seattle Kraken,Los Angeles Kings,5,6,1.87,1.95,0
2025-04-16,NHL,Montréal Canadiens,Carolina Hurricanes,4,2,1.67,2.25,1
2025-04-16,NHL,Vancouver Canucks,Vegas Golden Knights,1,4,1.87,1.95,0
2025-04-16,NHL,New Jersey Devils,Detroit Red Wings,2,5,2.35,1.63,0
2025-04-16,NHL,Nashville Predators,Dallas Stars,5,1,2.45,1.59,1
2025-04-16,NHL,San Jose Sharks,Edmonton Oilers,0,3,2.9,1.44,0
2025-04-17,NHL,Montréal Canadiens,Carolina Hurricanes,4,2,1.67,2.25,1
2025-04-17,NHL,New Jersey Devils,Detroit Red Wings,2,5,2.35,1.63,0
2025-04-17,NHL,Nashville Predators,Dallas Stars,5,1,2.45,1.59,1
2025-04-17,NHL,Vancouver Canucks,Vegas Golden Knights,1,4,1.87,1.95,0
2025-04-17,NHL,Columbus Blue Jackets,New York Islanders,6,1,1.5,2.65,1
2025-04-17,NHL,Buffalo Sabres,Philadelphia Flyers,5,4,1.61,2.4,1
2025-04-17,NHL,Ottawa Senators,Carolina Hurricanes,7,5,1.63,2.35,1
2025-04-17,NHL,San Jose Sharks,Edmonton Oilers,0,3,2.9,1.44,0
2025-04-17,NHL,Los Angeles Kings,Calgary Flames,1,5,1.5,2.65,0
2025-04-17,NHL,New York Rangers,Tampa Bay Lightning,4,0,1.91,1.91,1
2025-04-17,NHL,Pittsburgh Penguins,Washington Capitals,5,2,1.87,1.95,1
