date,league,home,away,hs,as,home_odds,away_odds,home_won
2024-04-11,MLB,San Francisco Giants,Washington Nationals,7,1,1.5,2.65,1
2024-04-11,MLB,St. Louis Cardinals,Philadelphia Phillies,3,4,2.15,1.74,0
2024-04-11,MLB,San Diego Padres,Chicago Cubs,10,2,1.65,2.3,1
2024-04-11,MLB,Colorado Rockies,Arizona Diamondbacks,3,5,2.0,1.83,0
2024-04-11,MLB,Kansas City Royals,Houston Astros,11,2,2.0,1.83,1
2024-04-11,MLB,Atlanta Braves,New York Mets,4,16,1.56,2.5,0
2024-04-11,MLB,Boston Red Sox,Baltimore Orioles,5,7,1.87,1.95,0
2024-04-11,MLB,Kansas City Royals,Houston Astros,13,3,2.1,1.77,1
2024-04-11,MLB,New York Yankees,Miami Marlins,2,5,1.48,2.75,0
2024-04-11,MLB,Texas Rangers,Athletics,0,1,1.5,2.65,0
2024-04-11,MLB,Philadelphia Phillies,Pittsburgh Pirates,5,1,1.74,2.15,1
2024-04-11,MLB,Texas Rangers,Athletics,6,2,1.54,2.55,1
2024-04-12,MLB,Atlanta Braves,New York Mets,4,16,1.56,2.5,0
2024-04-12,MLB,Kansas City Royals,Houston Astros,13,3,2.1,1.77,1
2024-04-12,MLB,Philadelphia Phillies,Pittsburgh Pirates,5,1,1.74,2.15,1
2024-04-12,MLB,Texas Rangers,Athletics,0,1,1.5,2.65,0
2024-04-12,MLB,Tampa Bay Rays,San Francisco Giants,2,1,1.91,1.91,1
2024-04-12,MLB,Detroit Tigers,Minnesota Twins,8,2,1.83,2.0,1
2024-04-12,MLB,Boston Red Sox,Los Angeles Angels,0,7,1.87,1.95,0
2024-04-12,MLB,Toronto Blue Jays,Colorado Rockies,4,12,1.42,2.95,0
2024-04-12,MLB,Philadelphia Phillies,Pittsburgh Pirates,2,5,1.61,2.4,0
2024-04-12,MLB,Houston Astros,Texas Rangers,8,12,1.8,2.05,0
2024-04-12,MLB,Chicago White Sox,Cincinnati Reds,1,11,2.5,1.56,0
2024-04-12,MLB,Miami Marlins,Atlanta Braves,1,8,2.65,1.5,0
2024-04-12,MLB,Baltimore Orioles,Milwaukee Brewers,1,11,2.1,1.77,0
2024-04-12,MLB,New York Mets,Kansas City Royals,6,1,1.71,2.2,1
2024-04-12,MLB,Seattle Mariners,Chicago Cubs,4,2,1.77,2.1,1
2024-04-12,MLB,Arizona Diamondbacks,St. Louis Cardinals,6,9,1.8,2.05,0
2024-04-13,MLB,Tampa Bay Rays,San Francisco Giants,2,1,1.91,1.91,1
2024-04-13,MLB,Philadelphia Phillies,Pittsburgh Pirates,2,5,1.61,2.4,0
2024-04-13,MLB,Baltimore Orioles,Milwaukee Brewers,1,11,2.1,1.77,0
2024-04-13,MLB,Toronto Blue Jays,Colorado Rockies,4,12,1.42,2.95,0
2024-04-13,MLB,Miami Marlins,Atlanta Braves,1,8,2.65,1.5,0
2024-04-13,MLB,Boston Red Sox,Los Angeles Angels,0,7,1.87,1.95,0
2024-04-13,MLB,New York Mets,Kansas City Royals,6,1,1.71,2.2,1
2024-04-13,MLB,Detroit Tigers,Minnesota Twins,8,2,1.83,2.0,1
2024-04-13,MLB,Chicago White Sox,Cincinnati Reds,1,11,2.5,1.56,0
2024-04-13,MLB,Houston Astros,Texas Rangers,8,12,1.8,2.05,0
2024-04-13,MLB,Arizona Diamondbacks,St. Louis Cardinals,6,9,1.8,2.05,0
2024-04-13,MLB,Seattle Mariners,Chicago Cubs,4,2,1.77,2.1,1
2024-04-13,MLB,New York Mets,Kansas City Royals,7,11,1.61,2.4,0
2024-04-13,MLB,Houston Astros,Texas Rangers,9,2,1.71,2.2,1
2024-04-13,MLB,Cleveland Guardians,New York Yankees,2,3,2.15,1.74,0
2024-04-13,MLB,Toronto Blue Jays,Colorado Rockies,5,3,1.53,2.6,1
2024-04-13,MLB,Philadelphia Phillies,Pittsburgh Pirates,4,3,1.65,2.3,1
2024-04-13,MLB,Chicago White Sox,Cincinnati Reds,0,5,2.1,1.77,0
2024-04-13,MLB,Miami Marlins,Atlanta Braves,5,1,2.8,1.45,1
2024-04-13,MLB,Athletics,Washington Nationals,1,3,2.15,1.74,0
2024-04-13,MLB,Baltimore Orioles,Milwaukee Brewers,5,11,1.67,2.25,0
2024-04-13,MLB,Tampa Bay Rays,San Francisco Giants,2,11,1.91,1.91,0
2024-04-13,MLB,Boston Red Sox,Los Angeles Angels,7,2,1.95,1.87,1
2024-04-13,MLB,Arizona Diamondbacks,St. Louis Cardinals,4,2,1.87,1.95,1
2024-04-13,MLB,Seattle Mariners,Chicago Cubs,1,4,2.2,1.71,0
2024-04-13,MLB,Los Angeles Dodgers,San Diego Padres,5,2,1.45,2.8,1
2024-04-14,MLB,Cleveland Guardians,New York Yankees,2,3,2.15,1.74,0
2024-04-14,MLB,New York Mets,Kansas City Royals,7,11,1.61,2.4,0
2024-04-14,MLB,Chicago White Sox,Cincinnati Reds,0,5,2.1,1.77,0
2024-04-14,MLB,Houston Astros,Texas Rangers,9,2,1.71,2.2,1
2024-04-14,MLB,Toronto Blue Jays,Colorado Rockies,5,3,1.53,2.6,1
2024-04-14,MLB,Baltimore Orioles,Milwaukee Brewers,5,11,1.67,2.25,0
2024-04-14,MLB,Philadelphia Phillies,Pittsburgh Pirates,4,3,1.65,2.3,1
2024-04-14,MLB,Miami Marlins,Atlanta Braves,5,1,2.8,1.45,1
2024-04-14,MLB,Tampa Bay Rays,San Francisco Giants,2,11,1.91,1.91,0
2024-04-14,MLB,Athletics,Washington Nationals,1,3,2.15,1.74,0
2024-04-14,MLB,Boston Red Sox,Los Angeles Angels,7,2,1.95,1.87,1
2024-04-14,MLB,Arizona Diamondbacks,St. Louis Cardinals,4,2,1.87,1.95,1
2024-04-14,MLB,Seattle Mariners,Chicago Cubs,1,4,2.2,1.71,0
2024-04-14,MLB,Los Angeles Dodgers,San Diego Padres,5,2,1.45,2.8,1
2024-04-14,MLB,Toronto Blue Jays,Colorado Rockies,5,0,1.38,3.1,1
2024-04-14,MLB,Philadelphia Phillies,Pittsburgh Pirates,2,9,1.53,2.6,0
2024-04-14,MLB,Boston Red Sox,Los Angeles Angels,5,4,1.77,2.1,1
2024-04-14,MLB,Detroit Tigers,Minnesota Twins,4,3,1.74,2.15,1
2024-04-14,MLB,Baltimore Orioles,Milwaukee Brewers,6,4,1.44,2.85,1
2024-04-14,MLB,Arizona Diamondbacks,St. Louis Cardinals,5,0,1.71,2.2,1
2024-04-14,MLB,New York Mets,Kansas City Royals,2,1,1.91,1.91,1
2024-04-14,MLB,Chicago White Sox,Cincinnati Reds,4,11,2.3,1.65,0
2024-04-14,MLB,Houston Astros,Texas Rangers,8,5,1.83,2.0,1
2024-04-14,MLB,Los Angeles Dodgers,San Diego Padres,3,6,1.63,2.35,0
2024-04-14,MLB,Seattle Mariners,Chicago Cubs,2,3,1.67,2.25,0
2024-04-14,MLB,Tampa Bay Rays,San Francisco Giants,9,4,1.95,1.87,1
2024-04-14,MLB,Miami Marlins,Atlanta Braves,7,9,2.25,1.67,0
2024-04-14,MLB,Athletics,Washington Nationals,7,6,1.67,2.25,1
2024-04-15,MLB,Baltimore Orioles,Milwaukee Brewers,6,4,1.44,2.85,1
2024-04-15,MLB,Toronto Blue Jays,Colorado Rockies,5,0,1.38,3.1,1
2024-04-15,MLB,Boston Red Sox,Los Angeles Angels,5,4,1.77,2.1,1
2024-04-15,MLB,New York Mets,Kansas City Royals,2,1,1.91,1.91,1
2024-04-15,MLB,Tampa Bay Rays,San Francisco Giants,9,4,1.95,1.87,1
2024-04-15,MLB,Miami Marlins,Atlanta Braves,7,9,2.25,1.67,0
2024-04-15,MLB,Philadelphia Phillies,Pittsburgh Pirates,2,9,1.53,2.6,0
2024-04-15,MLB,Detroit Tigers,Minnesota Twins,4,3,1.74,2.15,1
2024-04-15,MLB,Miami Marlins,San Francisco Giants,3,4,1.95,1.87,0
2024-04-15,MLB,Toronto Blue Jays,New York Yankees,3,1,1.91,1.91,1
2024-04-15,MLB,Boston Red Sox,Cleveland Guardians,0,6,1.71,2.2,0
2024-04-15,MLB,Tampa Bay Rays,Los Angeles Angels,3,7,1.61,2.4,0
2024-04-15,MLB,Baltimore Orioles,Minnesota Twins,7,4,1.77,2.1,1
2024-04-15,MLB,Detroit Tigers,Texas Rangers,0,1,1.8,2.05,0
2024-04-15,MLB,Chicago White Sox,Kansas City Royals,0,2,2.5,1.56,0
2024-04-15,MLB,New York Mets,Pittsburgh Pirates,6,3,1.8,2.05,1
2024-04-15,MLB,Athletics,Washington Nationals,7,6,1.67,2.25,1
2024-04-15,MLB,Houston Astros,Texas Rangers,8,5,1.83,2.0,1
2024-04-15,MLB,Chicago White Sox,Cincinnati Reds,4,11,2.3,1.65,0
2024-04-15,MLB,Milwaukee Brewers,San Diego Padres,3,7,1.87,1.95,0
2024-04-15,MLB,Seattle Mariners,Cincinnati Reds,9,3,1.67,2.25,1
2024-04-15,MLB,Seattle Mariners,Chicago Cubs,2,3,1.67,2.25,0
2024-04-15,MLB,Los Angeles Dodgers,San Diego Padres,3,6,1.63,2.35,0
2024-04-15,MLB,Athletics,St. Louis Cardinals,1,3,2.45,1.59,0
2024-04-15,MLB,Arizona Diamondbacks,St. Louis Cardinals,5,0,1.71,2.2,1
2024-04-15,MLB,Los Angeles Dodgers,Washington Nationals,4,6,1.26,4.1,0
2024-04-15,MLB,Houston Astros,Atlanta Braves,1,6,1.95,1.87,0
2024-04-16,MLB,Baltimore Orioles,Minnesota Twins,7,4,1.77,2.1,1
2024-04-16,MLB,Boston Red Sox,Cleveland Guardians,0,6,1.71,2.2,0
2024-04-16,MLB,Detroit Tigers,Texas Rangers,0,1,1.8,2.05,0
2024-04-16,MLB,Miami Marlins,San Francisco Giants,3,4,1.95,1.87,0
2024-04-16,MLB,Tampa Bay Rays,Los Angeles Angels,3,7,1.61,2.4,0
2024-04-16,MLB,Toronto Blue Jays,New York Yankees,3,1,1.91,1.91,1
2024-04-16,MLB,Los Angeles Dodgers,Washington Nationals,4,6,1.26,4.1,0
2024-04-16,MLB,Houston Astros,Atlanta Braves,1,6,1.95,1.87,0
2024-04-16,MLB,Chicago White Sox,Kansas City Royals,0,2,2.5,1.56,0
2024-04-16,MLB,Athletics,St. Louis Cardinals,1,3,2.45,1.59,0
2024-04-16,MLB,Milwaukee Brewers,San Diego Padres,3,7,1.87,1.95,0
2024-04-16,MLB,New York Mets,Pittsburgh Pirates,6,3,1.8,2.05,1
2024-04-16,MLB,Detroit Tigers,Texas Rangers,4,2,2.0,1.83,1
2024-04-16,MLB,Seattle Mariners,Cincinnati Reds,9,3,1.67,2.25,1
2024-04-16,MLB,Philadelphia Phillies,Colorado Rockies,5,0,1.4,3.05,1
2024-04-16,MLB,Toronto Blue Jays,New York Yankees,5,4,1.83,2.0,1
2024-04-16,MLB,Baltimore Orioles,Minnesota Twins,11,3,1.59,2.45,1
2024-04-16,MLB,New York Mets,Pittsburgh Pirates,3,1,1.87,1.95,1
2024-04-16,MLB,Miami Marlins,San Francisco Giants,6,3,2.1,1.77,1
2024-04-16,MLB,Milwaukee Brewers,San Diego Padres,3,6,2.0,1.83,0
2024-04-16,MLB,Houston Astros,Atlanta Braves,2,6,1.95,1.87,0
2024-04-16,MLB,Seattle Mariners,Cincinnati Reds,3,1,1.74,2.15,1
2024-04-16,MLB,Los Angeles Dodgers,Washington Nationals,6,2,1.36,3.25,1
2024-04-16,MLB,Athletics,St. Louis Cardinals,2,3,2.25,1.67,0
2024-04-17,MLB,Detroit Tigers,Texas Rangers,4,2,2.0,1.83,1
2024-04-17,MLB,Philadelphia Phillies,Colorado Rockies,5,0,1.4,3.05,1
2024-04-17,MLB,New York Mets,Pittsburgh Pirates,3,1,1.87,1.95,1
2024-04-17,MLB,Miami Marlins,San Francisco Giants,6,3,2.1,1.77,1
2024-04-17,MLB,Baltimore Orioles,Minnesota Twins,11,3,1.59,2.45,1
2024-04-17,MLB,Toronto Blue Jays,New York Yankees,5,4,1.83,2.0,1
2024-04-17,MLB,Milwaukee Brewers,San Diego Padres,3,6,2.0,1.83,0
2024-04-17,MLB,Houston Astros,Atlanta Braves,2,6,1.95,1.87,0
2024-04-17,MLB,Athletics,St. Louis Cardinals,2,3,2.25,1.67,0
2024-04-17,MLB,Detroit Tigers,Texas Rangers,4,5,1.71,2.2,0
2024-04-17,MLB,Los Angeles Dodgers,Washington Nationals,6,2,1.36,3.25,1
2024-04-17,MLB,Seattle Mariners,Cincinnati Reds,3,1,1.74,2.15,1
2024-04-17,MLB,Miami Marlins,San Francisco Giants,1,3,1.87,1.95,0
2024-04-17,MLB,Baltimore Orioles,Minnesota Twins,4,2,1.83,2.0,1
2024-04-17,MLB,Milwaukee Brewers,San Diego Padres,1,0,1.87,1.95,1
2024-04-17,MLB,New York Mets,Pittsburgh Pirates,9,1,1.63,2.35,1
2024-04-17,MLB,Chicago White Sox,Kansas City Royals,2,4,2.6,1.53,0
2024-04-17,MLB,Toronto Blue Jays,New York Yankees,4,6,1.87,1.95,0
2024-04-17,MLB,Athletics,St. Louis Cardinals,6,3,2.05,1.8,1
2024-04-17,MLB,Seattle Mariners,Cincinnati Reds,5,1,1.77,2.1,1
2024-04-17,MLB,Los Angeles Dodgers,Washington Nationals,0,2,1.44,2.85,0
2024-04-17,MLB,Chicago White Sox,Kansas City Royals,2,1,2.35,1.63,1
2024-04-17,MLB,Arizona Diamondbacks,Chicago Cubs,3,5,1.77,2.1,0
2024-04-17,MLB,Philadelphia Phillies,Colorado Rockies,7,6,1.42,2.95,1
2024-04-17,MLB,Boston Red Sox,Cleveland Guardians,2,0,1.74,2.15,1
2024-04-17,MLB,Tampa Bay Rays,Los Angeles Angels,4,5,1.83,2.0,0
2024-04-18,MLB,Detroit Tigers,Texas Rangers,4,5,1.71,2.2,0
2024-04-18,MLB,Toronto Blue Jays,New York Yankees,4,6,1.87,1.95,0
2024-04-18,MLB,Los Angeles Dodgers,Washington Nationals,0,2,1.44,2.85,0
2024-04-18,MLB,Athletics,St. Louis Cardinals,6,3,2.05,1.8,1
2024-04-18,MLB,New York Mets,Pittsburgh Pirates,9,1,1.63,2.35,1
2024-04-18,MLB,Baltimore Orioles,Minnesota Twins,4,2,1.83,2.0,1
2024-04-18,MLB,Miami Marlins,San Francisco Giants,1,3,1.87,1.95,0
2024-04-18,MLB,Seattle Mariners,Cincinnati Reds,5,1,1.77,2.1,1
2024-04-18,MLB,Milwaukee Brewers,San Diego Padres,1,0,1.87,1.95,1
2024-04-18,MLB,Arizona Diamondbacks,Chicago Cubs,3,5,1.77,2.1,0
2024-04-18,MLB,Chicago White Sox,Kansas City Royals,2,4,2.6,1.53,0
2024-04-18,MLB,Chicago White Sox,Kansas City Royals,2,1,2.35,1.63,1
2024-04-18,MLB,Tampa Bay Rays,Los Angeles Angels,4,5,1.83,2.0,0
2024-04-18,MLB,Philadelphia Phillies,Colorado Rockies,7,6,1.42,2.95,1
2024-04-18,MLB,Boston Red Sox,Cleveland Guardians,4,5,1.91,1.91,0
2024-04-18,MLB,Detroit Tigers,Texas Rangers,7,9,1.95,1.87,0
2024-04-18,MLB,San Francisco Giants,Arizona Diamondbacks,5,0,1.65,2.3,1
2024-04-18,MLB,Boston Red Sox,Cleveland Guardians,2,0,1.74,2.15,1
2024-04-18,MLB,Tampa Bay Rays,Los Angeles Angels,2,1,1.67,2.25,1
2024-04-19,MLB,Tampa Bay Rays,Los Angeles Angels,2,1,1.67,2.25,1
2024-04-19,MLB,Boston Red Sox,Cleveland Guardians,4,5,1.91,1.91,0
2024-04-19,MLB,Detroit Tigers,Texas Rangers,7,9,1.95,1.87,0
2024-04-19,MLB,San Francisco Giants,Arizona Diamondbacks,5,0,1.65,2.3,1
2024-04-19,MLB,Chicago Cubs,Miami Marlins,8,3,1.59,2.45,1
2024-04-19,MLB,Cincinnati Reds,Los Angeles Angels,7,1,1.71,2.2,1
2024-04-19,MLB,Pittsburgh Pirates,Boston Red Sox,1,8,1.87,1.95,0
2024-04-19,MLB,Los Angeles Dodgers,New York Mets,4,9,1.5,2.65,0
2024-04-19,MLB,San Diego Padres,Toronto Blue Jays,1,5,1.91,1.91,0
2024-04-19,MLB,Kansas City Royals,Baltimore Orioles,9,4,2.1,1.77,1
2024-04-19,MLB,Washington Nationals,Houston Astros,3,5,2.25,1.67,0
2024-04-19,MLB,Philadelphia Phillies,Chicago White Sox,7,0,1.56,2.5,1
2024-04-19,MLB,Cleveland Guardians,Athletics,10,2,1.61,2.4,1
2024-04-19,MLB,Atlanta Braves,Texas Rangers,8,3,1.48,2.75,1
2024-04-19,MLB,Minnesota Twins,Detroit Tigers,4,5,1.65,2.3,0
2024-04-19,MLB,San Francisco Giants,Arizona Diamondbacks,1,17,1.8,2.05,0
2024-04-19,MLB,New York Yankees,Tampa Bay Rays,5,3,1.56,2.5,1
2024-04-20,MLB,Pittsburgh Pirates,Boston Red Sox,1,8,1.87,1.95,0
2024-04-20,MLB,Cincinnati Reds,Los Angeles Angels,7,1,1.71,2.2,1
2024-04-20,MLB,New York Yankees,Tampa Bay Rays,5,3,1.56,2.5,1
2024-04-20,MLB,Washington Nationals,Houston Astros,3,5,2.25,1.67,0
2024-04-20,MLB,Philadelphia Phillies,Chicago White Sox,7,0,1.56,2.5,1
2024-04-20,MLB,Chicago Cubs,Miami Marlins,8,3,1.59,2.45,1
2024-04-20,MLB,Atlanta Braves,Texas Rangers,8,3,1.48,2.75,1
2024-04-20,MLB,Minnesota Twins,Detroit Tigers,4,5,1.65,2.3,0
2024-04-20,MLB,Kansas City Royals,Baltimore Orioles,9,4,2.1,1.77,1
2024-04-20,MLB,Los Angeles Dodgers,New York Mets,4,9,1.5,2.65,0
2024-04-20,MLB,San Diego Padres,Toronto Blue Jays,1,5,1.91,1.91,0
2024-04-20,MLB,Cleveland Guardians,Athletics,10,2,1.61,2.4,1
2024-04-20,MLB,San Francisco Giants,Arizona Diamondbacks,1,17,1.8,2.05,0
2024-04-20,MLB,Minnesota Twins,Detroit Tigers,4,3,1.67,2.25,1
2024-04-20,MLB,St. Louis Cardinals,Milwaukee Brewers,5,12,1.77,2.1,0
2024-04-20,MLB,Chicago Cubs,Miami Marlins,2,3,1.71,2.2,0
2024-04-20,MLB,Pittsburgh Pirates,Boston Red Sox,2,4,1.83,2.0,0
2024-04-20,MLB,San Francisco Giants,Arizona Diamondbacks,7,3,2.0,1.83,1
2024-04-20,MLB,Philadelphia Phillies,Chicago White Sox,9,5,1.27,3.9,1
2024-04-20,MLB,Cleveland Guardians,Athletics,6,3,1.56,2.5,1
2024-04-20,MLB,Los Angeles Dodgers,New York Mets,4,6,1.56,2.5,0
2024-04-20,MLB,Cincinnati Reds,Los Angeles Angels,7,5,1.8,2.05,1
2024-04-20,MLB,Chicago Cubs,Miami Marlins,5,3,1.45,2.8,1
2024-04-20,MLB,Kansas City Royals,Baltimore Orioles,7,9,2.05,1.8,0
2024-04-20,MLB,San Diego Padres,Toronto Blue Jays,2,5,2.0,1.83,0
2024-04-20,MLB,Atlanta Braves,Texas Rangers,5,2,1.71,2.2,1
2024-04-20,MLB,Colorado Rockies,Seattle Mariners,0,7,2.65,1.5,0
2024-04-21,MLB,Minnesota Twins,Detroit Tigers,4,3,1.67,2.25,1
2024-04-21,MLB,St. Louis Cardinals,Milwaukee Brewers,5,12,1.77,2.1,0
2024-04-21,MLB,Los Angeles Dodgers,New York Mets,4,6,1.56,2.5,0
2024-04-21,MLB,Philadelphia Phillies,Chicago White Sox,9,5,1.27,3.9,1
2024-04-21,MLB,Pittsburgh Pirates,Boston Red Sox,2,4,1.83,2.0,0
2024-04-21,MLB,San Francisco Giants,Arizona Diamondbacks,7,3,2.0,1.83,1
2024-04-21,MLB,Chicago Cubs,Miami Marlins,2,3,1.71,2.2,0
2024-04-21,MLB,Cleveland Guardians,Athletics,6,3,1.56,2.5,1
2024-04-21,MLB,Atlanta Braves,Texas Rangers,5,2,1.71,2.2,1
2024-04-21,MLB,Cincinnati Reds,Los Angeles Angels,7,5,1.8,2.05,1
2024-04-21,MLB,Kansas City Royals,Baltimore Orioles,7,9,2.05,1.8,0
2024-04-21,MLB,San Diego Padres,Toronto Blue Jays,2,5,2.0,1.83,0
2024-04-21,MLB,Chicago Cubs,Miami Marlins,5,3,1.45,2.8,1
2024-04-21,MLB,Colorado Rockies,Seattle Mariners,0,7,2.65,1.5,0
2024-04-21,MLB,New York Yankees,Tampa Bay Rays,5,4,1.8,2.05,1
2024-04-21,MLB,Pittsburgh Pirates,Boston Red Sox,1,6,1.65,2.3,0
2024-04-21,MLB,Washington Nationals,Houston Astros,6,0,2.45,1.59,1
2024-04-21,MLB,Philadelphia Phillies,Chicago White Sox,8,2,1.34,3.35,1
2024-04-21,MLB,Cincinnati Reds,Los Angeles Angels,3,0,1.8,2.05,1
2024-04-21,MLB,Minnesota Twins,Detroit Tigers,1,6,1.83,2.0,0
2024-04-21,MLB,Cleveland Guardians,Athletics,6,2,1.59,2.45,1
2024-04-21,MLB,Kansas City Royals,Baltimore Orioles,0,5,1.91,1.91,0
2024-04-21,MLB,Chicago Cubs,Miami Marlins,3,6,1.8,2.05,0
2024-04-21,MLB,San Francisco Giants,Arizona Diamondbacks,3,5,1.74,2.15,0
2024-04-21,MLB,St. Louis Cardinals,Milwaukee Brewers,0,2,1.63,2.35,0
2024-04-21,MLB,Atlanta Braves,Texas Rangers,4,6,1.61,2.4,0
2024-04-21,MLB,Colorado Rockies,Seattle Mariners,2,10,2.15,1.74,0
2024-04-21,MLB,San Diego Padres,Toronto Blue Jays,6,3,1.87,1.95,1
2024-04-21,MLB,Los Angeles Dodgers,New York Mets,10,0,1.38,3.1,1
2024-04-22,MLB,Philadelphia Phillies,Chicago White Sox,8,2,1.34,3.35,1
2024-04-22,MLB,New York Yankees,Tampa Bay Rays,5,4,1.8,2.05,1
2024-04-22,MLB,Washington Nationals,Houston Astros,6,0,2.45,1.59,1
2024-04-22,MLB,Pittsburgh Pirates,Boston Red Sox,1,6,1.65,2.3,0
2024-04-22,MLB,Cincinnati Reds,Los Angeles Angels,3,0,1.8,2.05,1
2024-04-22,MLB,San Francisco Giants,Arizona Diamondbacks,3,5,1.74,2.15,0
2024-04-22,MLB,Minnesota Twins,Detroit Tigers,1,6,1.83,2.0,0
2024-04-22,MLB,Chicago Cubs,Miami Marlins,3,6,1.8,2.05,0
2024-04-22,MLB,Colorado Rockies,Seattle Mariners,2,10,2.15,1.74,0
2024-04-22,MLB,Kansas City Royals,Baltimore Orioles,0,5,1.91,1.91,0
2024-04-22,MLB,Cleveland Guardians,Athletics,6,2,1.59,2.45,1
2024-04-22,MLB,San Diego Padres,Toronto Blue Jays,6,3,1.87,1.95,1
2024-04-22,MLB,Los Angeles Dodgers,New York Mets,10,0,1.38,3.1,1
2024-04-22,MLB,New York Yankees,Athletics,0,2,1.4,3.05,0
2024-04-22,MLB,St. Louis Cardinals,Milwaukee Brewers,0,2,1.63,2.35,0
2024-04-22,MLB,Atlanta Braves,Texas Rangers,4,6,1.61,2.4,0
2024-04-22,MLB,Cincinnati Reds,Philadelphia Phillies,0,7,1.91,1.91,0
2024-04-22,MLB,Tampa Bay Rays,Detroit Tigers,1,7,1.95,1.87,0
2024-04-22,MLB,Pittsburgh Pirates,Milwaukee Brewers,4,2,1.65,2.3,1
2024-04-22,MLB,Atlanta Braves,Miami Marlins,3,0,1.49,2.7,1
2024-04-22,MLB,Colorado Rockies,San Diego Padres,1,3,2.5,1.56,0
2024-04-22,MLB,St. Louis Cardinals,Arizona Diamondbacks,5,3,1.91,1.91,1
2024-04-22,MLB,Kansas City Royals,Toronto Blue Jays,3,5,2.0,1.83,0
2024-04-22,MLB,San Francisco Giants,New York Mets,5,2,1.87,1.95,1
2024-04-22,MLB,Minnesota Twins,Chicago White Sox,7,0,1.48,2.75,1
2024-04-22,MLB,Los Angeles Angels,Baltimore Orioles,2,4,1.91,1.91,0
2024-04-23,MLB,Cincinnati Reds,Philadelphia Phillies,0,7,1.91,1.91,0
2024-04-23,MLB,New York Yankees,Athletics,0,2,1.4,3.05,0
2024-04-23,MLB,Atlanta Braves,Miami Marlins,3,0,1.49,2.7,1
2024-04-23,MLB,Pittsburgh Pirates,Milwaukee Brewers,4,2,1.65,2.3,1
2024-04-23,MLB,Tampa Bay Rays,Detroit Tigers,1,7,1.95,1.87,0
2024-04-23,MLB,Kansas City Royals,Toronto Blue Jays,3,5,2.0,1.83,0
2024-04-23,MLB,St. Louis Cardinals,Arizona Diamondbacks,5,3,1.91,1.91,1
2024-04-23,MLB,Colorado Rockies,San Diego Padres,1,3,2.5,1.56,0
2024-04-23,MLB,Minnesota Twins,Chicago White Sox,7,0,1.48,2.75,1
2024-04-23,MLB,Los Angeles Angels,Baltimore Orioles,2,4,1.91,1.91,0
2024-04-23,MLB,San Francisco Giants,New York Mets,5,2,1.87,1.95,1
2024-04-23,MLB,Cincinnati Reds,Philadelphia Phillies,8,1,2.1,1.77,1
2024-04-23,MLB,Cleveland Guardians,Boston Red Sox,4,1,1.83,2.0,1
2024-04-23,MLB,Pittsburgh Pirates,Milwaukee Brewers,2,1,1.95,1.87,1
2024-04-23,MLB,Kansas City Royals,Toronto Blue Jays,3,2,2.0,1.83,1
2024-04-23,MLB,Tampa Bay Rays,Detroit Tigers,2,4,1.63,2.35,0
2024-04-23,MLB,Chicago Cubs,Houston Astros,7,2,1.95,1.87,1
2024-04-23,MLB,St. Louis Cardinals,Arizona Diamondbacks,1,14,1.71,2.2,0
2024-04-23,MLB,Atlanta Braves,Miami Marlins,5,0,1.4,3.05,1
2024-04-23,MLB,Los Angeles Angels,Baltimore Orioles,7,4,2.25,1.67,1
2024-04-23,MLB,Washington Nationals,Los Angeles Dodgers,1,4,2.8,1.45,0
2024-04-23,MLB,Texas Rangers,Seattle Mariners,0,4,2.0,1.83,0
2024-04-23,MLB,Colorado Rockies,San Diego Padres,7,4,2.25,1.67,1
2024-04-23,MLB,New York Yankees,Athletics,4,3,1.48,2.75,1
2024-04-23,MLB,Minnesota Twins,Chicago White Sox,6,5,1.36,3.3,1
2024-04-23,MLB,San Francisco Giants,New York Mets,5,1,1.74,2.15,1
2024-04-24,MLB,Cleveland Guardians,Boston Red Sox,4,1,1.83,2.0,1
2024-04-24,MLB,Cincinnati Reds,Philadelphia Phillies,8,1,2.1,1.77,1
2024-04-24,MLB,Washington Nationals,Los Angeles Dodgers,1,4,2.8,1.45,0
2024-04-24,MLB,Pittsburgh Pirates,Milwaukee Brewers,2,1,1.95,1.87,1
2024-04-24,MLB,Tampa Bay Rays,Detroit Tigers,2,4,1.63,2.35,0
2024-04-24,MLB,New York Yankees,Athletics,4,3,1.48,2.75,1
2024-04-24,MLB,Atlanta Braves,Miami Marlins,5,0,1.4,3.05,1
2024-04-24,MLB,Chicago Cubs,Houston Astros,7,2,1.95,1.87,1
2024-04-24,MLB,Minnesota Twins,Chicago White Sox,6,5,1.36,3.3,1
2024-04-24,MLB,Texas Rangers,Seattle Mariners,0,4,2.0,1.83,0
2024-04-24,MLB,San Francisco Giants,New York Mets,5,1,1.74,2.15,1
2024-04-24,MLB,Los Angeles Angels,Baltimore Orioles,7,4,2.25,1.67,1
2024-04-24,MLB,St. Louis Cardinals,Arizona Diamondbacks,5,1,1.83,2.0,1
2024-04-24,MLB,Colorado Rockies,San Diego Padres,7,4,2.25,1.67,1
2024-04-24,MLB,St. Louis Cardinals,Arizona Diamondbacks,1,14,1.71,2.2,0
2024-04-24,MLB,Kansas City Royals,Toronto Blue Jays,3,2,2.0,1.83,1
2024-04-24,MLB,San Francisco Giants,New York Mets,2,8,1.91,1.91,0
2024-04-24,MLB,Pittsburgh Pirates,Milwaukee Brewers,2,3,2.0,1.83,0
