ticket_ref,ticket_date,ticket_type,ticket_status,ticket_total_odds,ticket_stake,ticket_stake_type,ticket_gain,ticket_legs_count,selection_market,selection_label,selection_match,selection_match_id,selection_sport,selection_odds,selection_status
"5GBO0VFF","2024-01-15 22:41","Combiné","Perdu","27.70","","","0.00","9","Aces - Résultat","J P. Varillas","","46880979","","3.30","Perdu"
"5GBO0VFF","2024-01-15 22:41","Combiné","Perdu","27.70","","","0.00","9","Vainqueur","R. Safiullin","","46881001","","1.48","Perdu"
"5GBO0VFF","2024-01-15 22:41","Combiné","Perdu","27.70","","","0.00","9","Nombre de sets","Plus de 3,5","","46920021","","1.47","Gagné"
"5GBO0VFF","2024-01-15 22:41","Combiné","Perdu","27.70","","","0.00","9","Vainqueur","L. Klein","","46920023","","1.36","Gagné"
"5GBO0VFF","2024-01-15 22:41","Combiné","Perdu","27.70","","","0.00","9","Vainqueur","J. Draper","","46880973","","1.27","Gagné"
"5GBO0VFF","2024-01-15 22:41","Combiné","Perdu","27.70","","","0.00","9","Vainqueur","H. Rune","","46881007","","1.12","Gagné"
"5GBO0VFF","2024-01-15 22:41","Combiné","Perdu","27.70","","","0.00","9","Vainqueur","A. Bublik","","46920017","","1.19","Perdu"
"5GBO0VFF","2024-01-15 22:41","Combiné","Perdu","27.70","","","0.00","9","S. Ofner remporte au moins un set","Oui","","46880995","","1.14","Gagné"
"5GBO0VFF","2024-01-15 22:41","Combiné","Perdu","27.70","","","0.00","9","Nombre de sets","Plus de 3,5","","46880965","","1.47","Gagné"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","Vainqueur","S. Korda","","46920037","Tennis","1.08","Gagné"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","R. Carballes Baena remporte au moins un set","Oui","","46952351","Tennis","1.12","Gagné"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","Nombre de sets","Plus de 3,5","","46881035","Tennis","1.58","Gagné"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","Vainqueur","B. Shelton","","46881043","Tennis","1.38","Gagné"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","Vainqueur","A. Davidovich-Fokina","","46880991","Tennis","1.16","Gagné"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","Vainqueur","A. Popyrin","","46881055","Tennis","1.17","Gagné"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","A. Mannarino remporte au moins un set","Oui","","46881049","Tennis","1.06","Gagné"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","J. Duckworth remporte au moins un set","Oui","","46881033","Tennis","1.21","Gagné"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","J. Mensik remporte au moins un set","Oui","","46920031","Tennis","1.11","Gagné"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","K. Khachanov remporte au moins un set","Oui","","46881019","Tennis","1.03","Gagné"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","Vainqueur","J. Thompson","","46881031","Tennis","1.37","Gagné"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","A. Tabilo remporte au moins un set","Oui","","46920041","Tennis","1.11","Gagné"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","Nombre de sets","Plus de 3,5","","46881051","Tennis","1.44","Perdu"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","Nombre de sets","Plus de 3,5","","46881053","Tennis","1.52","Perdu"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","U. Humbert remporte au moins un set","Oui","","46920033","Tennis","1.07","Gagné"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","M. Marterer remporte au moins un set","Oui","","46880993","Tennis","1.14","Perdu"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","Nombre de sets","Plus de 3,5","","46920027","Tennis","1.58","Gagné"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","Vainqueur","A. De Minaur","","46881017","Tennis","1.11",""
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","M. Kecmanovic remporte au moins un set","Oui","","46880971","Tennis","1.04","Gagné"
"5GAA8KGZ","2024-01-14 23:27","Combiné","Perdu","47.81","","","0.00","20","R. Hijikata remporte au moins un set","Oui","","46880969","Tennis","1.23","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","VainqueurF. Tiafoe","Vainqueur","","46881021","Tennis","1.56","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","M. Bouzkova remporte au moins un set","Oui","","46880957","Tennis","1.22","Perdu"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","E. Svitolina remporte au moins un set","Oui","","46880955","Tennis","1.02","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","E. Ruusuvuori remporte au moins un set","Oui","","46880987","Tennis","1.01","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","R. Carballes Baena remporte au moins un set","Oui","","46952351","Tennis","1.13","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","L. Musetti remporte au moins un set","Oui","","46881035","Tennis","1.06","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","N. Jarry remporte au moins un set","Oui","","46920039","Tennis","1.03","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","M. Vondrousova remporte au moins un set","Oui","","46920541","Tennis","1.05","Perdu"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","B. Shelton remporte au moins un set","Oui","","46881043","Tennis","1.05","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","A. Potapova remporte au moins un set","Oui","","46880893","Tennis","1.12","Perdu"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","A. Popyrin remporte au moins un set","Oui","","46881055","Tennis","1.02","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","E. Alexandrova remporte au moins un set","Oui","","46880883","Tennis","1.15","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","A. Mannarino remporte au moins un set","Oui","","46881049","Tennis","1.06","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","J. Duckworth remporte au moins un set","Oui","","46881033","Tennis","1.23","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","J. Mensik remporte au moins un set","Oui","","46920031","Tennis","1.10","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","M. Kostyuk remporte au moins un set","Oui","","46880905","Tennis","1.15","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","J. Paolini remporte au moins un set","Oui","","46880929","Tennis","1.18","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","K. Khachanov remporte au moins un set","Oui","","46881019","Tennis","1.03","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","E. Mertens remporte au moins un set","Oui","","46880903","Tennis","1.05","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","J. Thompson remporte au moins un setOui","J. Thompson remporte au moins un set","","46881031","Tennis","1.39","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","K. Siniakova remporte au moins un set","Oui","","46880951","Tennis","1.13","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","A. Tabilo remporte au moins un set","Oui","","46920041","Tennis","1.12","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","T. Daniel remporte au moins un set","Oui","","46881011","Tennis","1.12","Perdu"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","A. Murray remporte au moins un set","Oui","","46881051","Tennis","1.13","Perdu"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","U. Humbert remporte au moins un set","Oui","","46920033","Tennis","1.06","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","M. Marterer remporte au moins un set","Oui","","46880993","Tennis","1.15","Perdu"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","Y. Putintseva remporte au moins un set","Oui","","46920529","Tennis","1.09","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","A. Muller remporte au moins un set","Oui","","46920027","Tennis","1.06","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","V. Kudermetova remporte au moins un set","Oui","","46880949","Tennis","1.11","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","O. Jabeur remporte au moins un set","Oui","","46920521","Tennis","1.04","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","M. Kecmanovic remporte au moins un set","Oui","","46880971","Tennis","1.05","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","B. Haddad Maia remporte au moins un set","Oui","","46880899","Tennis","1.06","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","M. Andreeva remporte au moins un set","Oui","","46880889","Tennis","1.05","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","A. Kalinina remporte au moins un set","Oui","","46880927","Tennis","1.21","Perdu"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","F. Auger-Aliassime remporte au moins un set","Oui","","46880989","Tennis","1.09","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","R. Hijikata remporte au moins un set","Oui","","46880969","Tennis","1.23","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","R. Safiullin remporte au moins un set","Oui","","46881001","Tennis","1.07","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","L. Djere remporte au moins un set","Oui","","46881005","Tennis","1.13","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","D. Kasatkina remporte au moins un set","Oui","","46880923","Tennis","1.13","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","A. Michelsen remporte au moins un set","Oui","","46880983","Tennis","1.03","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","D. Lajovic remporte au moins un set","Oui","","46920021","Tennis","1.14","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","G. Dimitrov remporte au moins un set","Oui","","46880997","Tennis","1.02","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","L. Klein remporte au moins un set","Oui","","46920023","Tennis","1.05","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","M. Purcell remporte au moins un set","Oui","","46920019","Tennis","1.04","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","D. Collins remporte au moins un set","Oui","","46880959","Tennis","1.15","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","J. Draper remporte au moins un set","Oui","","46880973","Tennis","1.05","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","V. Azarenka remporte au moins un set","Oui","","46880941","Tennis","1.13","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","C. Tauson remporte au moins un set","Oui","","46880943","Tennis","1.16","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","A. Bublik remporte au moins un set","Oui","","46920017","Tennis","1.03","Perdu"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","L. Zhu remporte au moins un set","Oui","","46880913","Tennis","1.11","Perdu"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","J. Shang remporte au moins un set","Oui","","46880967","Tennis","1.12","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","S. Ofner remporte au moins un set","Oui","","46880995","Tennis","1.12","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","S. Cirstea remporte au moins un set","Oui","","46880915","Tennis","1.14","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","J. Ostapenko remporte au moins un set","Oui","","46880947","Tennis","1.04","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","Q. Zheng remporte au moins un set","Oui","","46880921","Tennis","1.05","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","L. Sonego remporte au moins un set","Oui","","46880965","Tennis","1.12","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","E. Rybakina remporte au moins un set","Oui","","46880935","Tennis","1.04","Gagné"
"5G9HC9FM","2024-01-14 9:58","Combiné","Perdu","324.46","","","0.00","58","E. Raducanu remporte au moins un set","Oui","","46880917","Tennis","1.09","Gagné"
"5G9GX8L9","2024-01-14 99:47","Combiné","Perdu","70.93","","","0.00","17","Vainqueur","F. Tiafoe","","46881021","Tennis","1.56","Gagné"
"5G9GX8L9","2024-01-14 99:47","Combiné","Perdu","70.93","","","0.00","17","Vainqueur","S. Korda","","46920037","Tennis","1.09","Gagné"
"5G9GX8L9","2024-01-14 99:47","Combiné","Perdu","70.93","","","0.00","17","R. Carballes Baena remporte au moins un set","Oui","","46952351","Tennis","1.13","Gagné"
"5G9GX8L9","2024-01-14 99:47","Combiné","Perdu","70.93","","","0.00","17","Vainqueur","B. Shelton","","46881043","Tennis","1.34","Gagné"
"5G9GX8L9","2024-01-14 99:47","Combiné","Perdu","70.93","","","0.00","17","Vainqueur","A. Popyrin","","46881055","Tennis","1.17","Gagné"
"5G9GX8L9","2024-01-14 99:47","Combiné","Perdu","70.93","","","0.00","17","Nombre de sets","Plus de 3,5","","46881049","Tennis","1.54","Gagné"
"5G9GX8L9","2024-01-14 99:47","Combiné","Perdu","70.93","","","0.00","17","J. Duckworth remporte au moins un set","Oui","","46881033","Tennis","1.23","Gagné"
"5G9GX8L9","2024-01-14 99:47","Combiné","Perdu","70.93","","","0.00","17","Vainqueur","J. Thompson","","46881031","Tennis","1.39","Gagné"
"5G9GX8L9","2024-01-14 99:47","Combiné","Perdu","70.93","","","0.00","17","Nombre de sets","Plus de 3,5","","46920041","Tennis","1.42","Gagné"
"5G9GX8L9","2024-01-14 99:47","Combiné","Perdu","70.93","","","0.00","17","T.M. Etcheverry remporte au moins un set","Oui","","46881051","Tennis","1.20","Gagné"
"5G9GX8L9","2024-01-14 99:47","Combiné","Perdu","70.93","","","0.00","17","M. Marterer remporte au moins un set","Oui","","46880993","Tennis","1.15","Perdu"
"5G9GX8L9","2024-01-14 99:47","Combiné","Perdu","70.93","","","0.00","17","Nombre de sets","Plus de 3,5","","46880989","Tennis","1.47","Gagné"
"5G9GX8L9","2024-01-14 99:47","Combiné","Perdu","70.93","","","0.00","17","Nombre de sets","Plus de 3,5","","46880969","Tennis","1.50","Gagné"
"5G9GX8L9","2024-01-14 99:47","Combiné","Perdu","70.93","","","0.00","17","Vainqueur","G. Dimitrov","","46880997","Tennis","1.16","Gagné"
"5G9GX8L9","2024-01-14 99:47","Combiné","Perdu","70.93","","","0.00","17","Vainqueur","J. Draper","","46880973","Tennis","1.35","Gagné"
"5G9GX8L9","2024-01-14 99:47","Combiné","Perdu","70.93","","","0.00","17","Vainqueur","A. Bublik","","46920017","Tennis","1.18","Perdu"
"5G9GX8L9","2024-01-14 99:47","Combiné","Perdu","70.93","","","0.00","17","J. Shang remporte au moins un set","Oui","","46880967","Tennis","1.12","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","L. Tsurenko","","46880869","","1.50","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","L.A. Fernandez","","46920527","","1.29","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","B. Krejcikova","","46880879","","1.18","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","M. Sakkari","","46880909","","1.07","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","A. Sabalenka","","46920515","","1.02","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","E. Svitolina","","46880955","","1.06","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","M. Vondrousova","","46920541","","1.18","Perdu"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","C. Gauff","","46880891","","1.02","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","E. Alexandrova","","46880883","","1.42","Perdu"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","F. Ferro","","46920545","","1.68","Perdu"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","E. Mertens","","46880903","","1.16",""
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","K. Siniakova","","46880951","","1.35","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","O. Jabeur","","46920521","","1.13","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","B. Haddad Maia","","46880899","","1.20","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","P. Badosa","","46880873","","1.47","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","A. Kalinskaya","","46920539","","1.44","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","D. Kasatkina","","46880923","","1.40","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","V. Azarenka","","46880941","","1.36","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","C. Burel","","46880911","","1.08","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","J. Ostapenko","","46880947","","1.14","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","Q. Zheng","","46880921","","1.18","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","E. Rybakina","","46880935","","1.15","Gagné"
"5G8VDBAA","2024-01-13 23:43","Combiné","Perdu","116.04","","","0.00","23","Vainqueur","J. Pegula","","46920535","","1.07","Gagné"
"5G8V6IHL","2024-01-13 23:38","Combiné","Perdu","4926.58","","","0.00","37","Vainqueur","A. Shevchenko","","46881047","Tennis","1.34","Perdu"
